time	WettedArea_bottom	maxU
9.72e-05	4.4383149171194e-06	1.2572016227075e-10
9.73e-05	4.4383149171194e-06	1.4390579351536e-10
9.74e-05	4.4383149171194e-06	2.3163453619679e-11
9.75e-05	4.4383149171194e-06	5.6152406278517e-11
9.76e-05	4.4383149171195e-06	1.091246795654e-10
9.77e-05	4.4383149171195e-06	1.2985072639172e-10
9.78e-05	4.4383149171195e-06	1.5441808285015e-10
9.79e-05	4.4383149171195e-06	1.8092731261508e-10
9.8e-05	4.4383149171195e-06	1.9398122946612e-10
9.81e-05	4.4383149171195e-06	2.2288490846797e-10
9.82e-05	4.4383149171195e-06	3.6649555281959e-11
9.83e-05	4.4383149171195e-06	8.5780398406034e-11
9.84e-05	4.4383149171195e-06	1.6735359331713e-10
9.85e-05	4.4383149171195e-06	1.9996180288401e-10
9.86e-05	4.4383149171196e-06	2.3753884420517e-10
9.87e-05	4.4383149171196e-06	2.7914583608082e-10
9.88e-05	4.4383149171196e-06	2.9967347360655e-10
9.89e-05	4.4383149171196e-06	1.3579015988794e-10
9.9e-05	4.4383149171196e-06	3.4576690003995e-11
9.91e-05	4.4383149171196e-06	3.7185486364694e-11
9.92e-05	4.4383149171196e-06	8.2259539817277e-11
9.93e-05	4.4383149171196e-06	9.1231839723771e-11
9.94e-05	4.4383149171196e-06	1.2855367672552e-10
9.95e-05	4.4383149171196e-06	1.463161970209e-10
9.96e-05	4.4383149171197e-06	1.6407961580882e-10
9.97e-05	4.4383149171197e-06	1.8772787722521e-10
9.98e-05	4.4383149171197e-06	8.7927494713475e-11
9.99e-05	4.4383149171197e-06	3.4834268498297e-11
0.0001	4.4383149171197e-06	1.8209976562319e-11
