position_m,gorkov_force_y_N
0.004164488977955912,-1.2088652554209608e-15
0.004179799599198397,-1.2286280874945036e-15
0.004195110220440882,-1.2481444558146312e-15
0.0042104208416833665,-1.2674104453826263e-15
0.004225731462925851,-1.2864221914259415e-15
0.004241042084168337,-1.3051758801734796e-15
0.0042563527054108215,-1.3236677496206396e-15
0.004271663326653306,-1.341894090283975e-15
0.004286973947895792,-1.3598512459453224e-15
0.004302284569138276,-1.3775356143852374e-15
0.004317595190380761,-1.394943648105608e-15
0.004332905811623246,-1.41207185504128e-15
0.004348216432865731,-1.428916799260573e-15
0.004363527054108216,-1.4454751016545271e-15
0.004378837675350701,-1.4617434406147567e-15
0.004394148296593187,-1.477718552699766e-15
0.004409458917835672,-1.4933972332896031e-15
0.0044247695390781565,-1.508776337228702e-15
0.004440080160320642,-1.523852779456806e-15
0.004455390781563127,-1.5386235356278391e-15
0.0044707014028056115,-1.5530856427165794e-15
0.004486012024048096,-1.5672361996130585e-15
0.004501322645290582,-1.5810723677045164e-15
0.004516633266533066,-1.594591371444833e-15
0.004531943887775551,-1.607790498911305e-15
0.004547254509018037,-1.6206671023486597e-15
0.004562565130260521,-1.633218598700198e-15
0.004577875751503006,-1.6454424701259508e-15
0.004593186372745491,-1.6573362645077708e-15
0.004608496993987976,-1.6688975959412187e-15
0.004623807615230461,-1.6801241452141872e-15
0.004639118236472946,-1.6910136602721252e-15
0.004654428857715431,-1.701563956669814e-15
0.004669739478957916,-1.7117729180095596e-15
0.0046850501002004006,-1.72163849636575e-15
0.004700360721442886,-1.7311587126956633e-15
0.004715671342685371,-1.7403316572364742e-15
0.0047309819639278555,-1.749155489888346e-15
0.00474629258517034,-1.757628440583563e-15
0.004761603206412826,-1.7657488096415994e-15
0.00477691382765531,-1.773514968110085e-15
0.004792224448897795,-1.7809253580915683e-15
0.004807535070140281,-1.7879784930560347e-15
0.004822845691382765,-1.794672958139104e-15
0.00483815631262525,-1.8010074104258552e-15
0.004853466933867735,-1.8069805792202153e-15
0.00486877755511022,-1.8125912662998612e-15
0.004884088176352705,-1.817838346156585e-15
0.0048993987975951905,-1.822720766222072e-15
0.004914709418837676,-1.8272375470790454e-15
0.004930020040080161,-1.83138778265774e-15
0.0049453306613226455,-1.835170640417658e-15
0.004960641282565131,-1.838585361514581e-15
0.004975951903807616,-1.841631260952791e-15
