#experimental windward shape of bending liquid jet cross flow
X,Y,Z
0.00928169014,0.014577464788,0
0.00928169014,0.014647887324,0
0.009352112676,0.014647887324,0
0.009422535212,0.014647887324,0
0.009422535212,0.01471830986,0
0.009492957746,0.01471830986,0
0.009563380282,0.01471830986,0
0.009563380282,0.014788732394,0
0.009633802816,0.014788732394,0
0.009704225352,0.014788732394,0
0.009774647888,0.014788732394,0
0.009774647888,0.01485915493,0
0.009845070422,0.01485915493,0
0.009915492958,0.01485915493,0
0.009915492958,0.014929577464,0
0.009985915492,0.014929577464,0
0.010056338028,0.014929577464,0
0.010126760564,0.014929577464,0
0.010126760564,0.015,0
0.010197183098,0.015,0
0.010267605634,0.015,0
0.01033802817,0.015,0
0.010408450704,0.015,0
0.010408450704,0.015070422536,0
0.01047887324,0.015070422536,0
0.010549295774,0.015070422536,0
0.010549295774,0.01514084507,0
0.01061971831,0.01514084507,0
0.010690140846,0.01514084507,0
0.01076056338,0.01514084507,0
0.01076056338,0.015211267606,0
0.010830985916,0.015211267606,0
0.010830985916,0.01528169014,0
0.01090140845,0.01528169014,0
0.010971830986,0.01528169014,0
0.010971830986,0.015352112676,0
0.011042253522,0.015352112676,0
0.011112676056,0.015352112676,0
0.011183098592,0.015352112676,0
0.011253521126,0.015352112676,0
0.011253521126,0.015422535212,0
0.011323943662,0.015422535212,0
0.011394366198,0.015422535212,0
0.011464788732,0.015422535212,0
0.011464788732,0.015492957746,0
0.011535211268,0.015492957746,0
0.011605633802,0.015492957746,0
0.011676056338,0.015492957746,0
0.011676056338,0.015563380282,0
0.011746478874,0.015563380282,0
0.011816901408,0.015563380282,0
0.011887323944,0.015563380282,0
0.011887323944,0.015633802816,0
0.011957746478,0.015633802816,0
0.012028169014,0.015633802816,0
0.01209859155,0.015633802816,0
0.012169014084,0.015633802816,0
0.01223943662,0.015633802816,0
0.012309859154,0.015633802816,0
0.01238028169,0.015633802816,0
0.01238028169,0.015704225352,0
0.012450704226,0.015704225352,0
0.012450704226,0.015774647888,0
0.01252112676,0.015774647888,0
0.012591549296,0.015774647888,0
0.01266197183,0.015774647888,0
0.01266197183,0.015845070422,0
0.012732394366,0.015845070422,0
0.012802816902,0.015845070422,0
0.012873239436,0.015845070422,0
0.012873239436,0.015915492958,0
0.012943661972,0.015915492958,0
0.013014084508,0.015915492958,0
0.013084507042,0.015915492958,0
0.013154929578,0.015915492958,0
0.013225352112,0.015915492958,0
0.013225352112,0.015985915492,0
0.013295774648,0.015985915492,0
0.013366197184,0.015985915492,0
0.013436619718,0.015985915492,0
0.013507042254,0.015985915492,0
0.013577464788,0.015985915492,0
0.013647887324,0.015985915492,0
0.013647887324,0.016056338028,0
0.01371830986,0.016056338028,0
0.013788732394,0.016056338028,0
0.01385915493,0.016056338028,0
0.013929577464,0.016056338028,0
0.013929577464,0.016126760564,0
0.014,0.016126760564,0
0.014352112676,0.016126760564,0
0.014422535212,0.016126760564,0
0.014492957746,0.016126760564,0
0.014,0.016197183098,0
0.014070422536,0.016197183098,0
0.01414084507,0.016197183098,0
0.014211267606,0.016197183098,0
0.01428169014,0.016197183098,0
0.014352112676,0.016197183098,0
0.014492957746,0.016197183098,0
0.014563380282,0.016197183098,0
0.014563380282,0.016267605634,0
0.014633802816,0.016267605634,0
0.014704225352,0.016267605634,0
0.014774647888,0.016267605634,0
0.014845070422,0.016267605634,0
