x_m,Pre_sim,Pim_sim,p_abs_sim,Pre_analytic,Pim_analytic,p_abs_analytic
3.181818127632141113e-02,-3.862281417846679688e+01,4.809042187500000000e+04,4.809043359375000000e+04,-3.831185352873540495e+01,4.790668005596106377e+04,4.790669537530572416e+04
3.211009129881858826e-02,-3.909818649291992188e+01,4.826966406250000000e+04,4.826967968750000000e+04,-3.878054386475123039e+01,4.808360969861665944e+04,4.808362533731711301e+04
3.240200132131576538e-02,-3.955009078979492188e+01,4.841993359375000000e+04,4.841994921875000000e+04,-3.923027514875700206e+01,4.823179037217816222e+04,4.823180632653339853e+04
3.269391134381294250e-02,-3.997840118408203125e+01,4.854131250000000000e+04,4.854132812500000000e+04,-3.967171781183891710e+01,4.835112218396161188e+04,4.835113845912605757e+04
3.298582136631011963e-02,-4.038283920288085938e+01,4.863371093750000000e+04,4.863372656250000000e+04,-4.007378569336738394e+01,4.844154544525031088e+04,4.844156202098102221e+04
3.327773138880729675e-02,-4.076303482055664062e+01,4.869690625000000000e+04,4.869692187500000000e+04,-4.042839020584256815e+01,4.850299962284259527e+04,4.850301647184640024e+04
3.356964141130447388e-02,-4.111891174316406250e+01,4.873105078125000000e+04,4.873106640625000000e+04,-4.079727996613100061e+01,4.853544464765486191e+04,4.853546179406992451e+04
3.386155143380165100e-02,-4.145024108886718750e+01,4.873610937500000000e+04,4.873612500000000000e+04,-4.112708084179060819e+01,4.853886466505371936e+04,4.853888208858110011e+04
3.415346145629882812e-02,-4.175667190551757812e+01,4.871189453125000000e+04,4.871191015625000000e+04,-4.143177376206455875e+01,4.851326176866028254e+04,4.851327946064285788e+04
3.444537147879600525e-02,-4.203819656372070312e+01,4.865861718750000000e+04,4.865863281250000000e+04,-4.170482422575581438e+01,4.845864141244425991e+04,4.845865935859370802e+04
3.473728150129318237e-02,-4.229463577270507812e+01,4.857631250000000000e+04,4.857632812500000000e+04,-4.193498708418240994e+01,4.837504050746616849e+04,4.837505868360404565e+04
3.502919152379035950e-02,-4.252566146850585938e+01,4.846481250000000000e+04,4.846482812500000000e+04,-4.221031902549481885e+01,4.826252012646249932e+04,4.826253858499602939e+04
3.532110154628753662e-02,-4.273131942749023438e+01,4.832440234375000000e+04,4.832441796875000000e+04,-4.238603034237253553e+01,4.812113077436332242e+04,4.812114944158073195e+04
3.561301156878471375e-02,-4.291147994995117188e+01,4.815516015625000000e+04,4.815517578125000000e+04,-4.256297695795358038e+01,4.795096260001600604e+04,4.795098149021709105e+04
3.590492159128189087e-02,-4.306586074829101562e+01,4.795698828125000000e+04,4.795700390625000000e+04,-4.274087297531894336e+01,4.775213206033921597e+04,4.775215118809098203e+04
3.619683161377906799e-02,-4.319454193115234375e+01,4.773019531250000000e+04,4.773021093750000000e+04,-4.286860794963537558e+01,4.752473227746925113e+04,4.752475161179356655e+04
3.648874163627624512e-02,-4.329745483398437500e+01,4.747493359375000000e+04,4.747494921875000000e+04,-4.296365950433921199e+01,4.726891381616287981e+04,4.726893334142279491e+04
3.678065165877342224e-02,-4.337436294555664062e+01,4.719115625000000000e+04,4.719117187500000000e+04,-4.301802554706156201e+01,4.698482556979826768e+04,4.698484526285993343e+04
3.707256168127059937e-02,-4.342537689208984375e+01,4.687920312500000000e+04,4.687921875000000000e+04,-4.306904084269883271e+01,4.667263823004105507e+04,4.667265810187554598e+04
3.736447170376777649e-02,-4.345048522949218750e+01,4.653928906250000000e+04,4.653930468750000000e+04,-4.311235100629802730e+01,4.633255269651157141e+04,4.633257275448700238e+04
