time	WettedArea_bottom	maxU
9.72e-05	4.4383149171277e-06	1.9185041548507e-08
9.73e-05	4.4383149171277e-06	1.915271417669e-08
9.74e-05	4.4383149171278e-06	1.9120470366961e-08
9.75e-05	4.4383149171278e-06	1.9088257504155e-08
9.76e-05	4.4383149171278e-06	1.9056134440637e-08
9.77e-05	4.4383149171278e-06	1.9024085244434e-08
9.78e-05	4.4383149171279e-06	1.8992108411168e-08
9.79e-05	4.4383149171279e-06	1.8960215175943e-08
9.8e-05	4.4383149171279e-06	1.8928404158354e-08
9.81e-05	4.4383149171279e-06	1.8896624933409e-08
9.82e-05	4.438314917128e-06	1.8864932812678e-08
9.83e-05	4.438314917128e-06	1.883331309764e-08
9.84e-05	4.438314917128e-06	1.8801746356821e-08
9.85e-05	4.438314917128e-06	1.8770263752138e-08
9.86e-05	4.4383149171281e-06	1.8738863748756e-08
9.87e-05	4.4383149171281e-06	1.870754494001e-08
9.88e-05	4.4383149171281e-06	1.8676294584724e-08
9.89e-05	4.4383149171281e-06	1.8645125272197e-08
9.9e-05	4.4383149171282e-06	1.8613979189277e-08
9.91e-05	4.4383149171282e-06	1.8582910071333e-08
9.92e-05	4.4383149171282e-06	1.8551922244473e-08
9.93e-05	4.4383149171282e-06	1.8521005502812e-08
9.94e-05	4.4383149171283e-06	1.8490155884463e-08
9.95e-05	4.4383149171283e-06	1.8459386246847e-08
9.96e-05	4.4383149171283e-06	1.8428695279195e-08
9.97e-05	4.4383149171283e-06	1.8398032831959e-08
9.98e-05	4.4383149171284e-06	1.8367452834265e-08
9.99e-05	4.4383149171284e-06	1.833692961227e-08
0.0001	4.4383149171284e-06	1.8306485430617e-08
