# Field minima and maxima
# Time                	min(U)                	max(U)                
0.0012005             	2.29266685781991e-01	3.18992676508316e+00
0.001201              	2.29304451947818e-01	3.18954204107144e+00
0.0012015             	2.29344759018445e-01	3.18930733755525e+00
0.001202              	2.29387644372215e-01	3.18913860666703e+00
0.0012025             	2.29433121919871e-01	3.18896883621624e+00
0.001203              	2.29480998753597e-01	3.18879800482385e+00
0.0012035             	2.29531415947005e-01	3.18862615855380e+00
0.001204              	2.29584384085701e-01	3.18845350480885e+00
0.0012045             	2.29639819756686e-01	3.18827964392104e+00
0.001205              	2.29697747910510e-01	3.18810479388302e+00
0.0012055             	2.29758137598344e-01	3.18792888180383e+00
0.001206              	2.29820952504622e-01	3.18775193514358e+00
0.0012065             	2.29886129430609e-01	3.18757395679324e+00
0.001207              	2.29953585873148e-01	3.18739495249295e+00
0.0012075             	2.30023244204909e-01	3.18721492730896e+00
0.001208              	2.30094929289570e-01	3.18704945831118e+00
0.0012085             	2.30168833911481e-01	3.18688286697083e+00
0.001209              	2.30244923922069e-01	3.18671495682153e+00
0.0012095             	2.30322877785211e-01	3.18654575810383e+00
0.00121               	2.30401584983158e-01	3.18637553828880e+00
0.0012105             	2.30480380448347e-01	3.18620416787284e+00
0.001211              	2.30559778758013e-01	3.18603177573140e+00
0.0012115             	2.30640308172928e-01	3.18585815060603e+00
0.001212              	2.30722005100806e-01	3.18568334562754e+00
0.0012125             	2.30804800425674e-01	3.18550735438373e+00
0.001213              	2.30888605312612e-01	3.18533017277379e+00
0.0012135             	2.30973408698378e-01	3.18515186159484e+00
0.001214              	2.31059226666794e-01	3.18497239046897e+00
0.0012145             	2.31146085680312e-01	3.18479174803495e+00
0.001215              	2.31234725634733e-01	3.18460990369222e+00
0.0012155             	2.31325079244504e-01	3.18442690445018e+00
0.001216              	2.31417401200622e-01	3.18424275471528e+00
0.0012165             	2.31505810053628e-01	3.18405745158350e+00
0.001217              	2.31601691359112e-01	3.18387100860378e+00
0.0012175             	2.31698890281325e-01	3.18368345024810e+00
0.001218              	2.31797294079765e-01	3.18349478487652e+00
0.0012185             	2.31898866880279e-01	3.18330502218401e+00
0.001219              	2.32001755612421e-01	3.18311420485298e+00
0.0012195             	2.32107968460475e-01	3.18292229794847e+00
0.00122               	2.32215513989073e-01	3.18272934046921e+00
0.0012205             	2.32325725472522e-01	3.18253533976117e+00
0.001221              	2.32437688142656e-01	3.18234031870898e+00
0.0012215             	2.32551322743535e-01	3.18214427698769e+00
0.001222              	2.32665976415742e-01	3.18194723524783e+00
0.0012225             	2.32784720919770e-01	3.18174920627591e+00
0.001223              	2.32908478263566e-01	3.18155020998008e+00
0.0012235             	2.33037251799486e-01	3.18135025912037e+00
0.001224              	2.33167838828324e-01	3.18114936489902e+00
0.0012245             	2.33299424701627e-01	3.18094754095538e+00
0.001225              	2.33433370574078e-01	3.18074480502988e+00
0.0012255             	2.33569550322832e-01	3.18054117106063e+00
0.001226              	2.33707972130468e-01	3.18033665352065e+00
0.0012265             	2.33848577008274e-01	3.18013126685446e+00
0.001227              	2.33990960595088e-01	3.17992502577230e+00
0.0012275             	2.34135411403936e-01	3.17971794454988e+00
0.001228              	2.34287591831314e-01	3.17951003730963e+00
0.0012285             	2.34444557265618e-01	3.17930131775179e+00
0.001229              	2.34605256891191e-01	3.17909180007906e+00
0.0012295             	2.34768973831219e-01	3.17888149678430e+00
0.00123               	2.34935601441097e-01	3.17867042299973e+00
0.0012305             	2.35105596646894e-01	3.17845860504173e+00
0.001231              	2.35278694957226e-01	3.17824604676823e+00
0.0012315             	2.35454985306528e-01	3.17803275917085e+00
0.001232              	2.35633862234065e-01	3.17781875618493e+00
0.0012325             	2.35814154545716e-01	3.17760405275425e+00
0.001233              	2.35997081781989e-01	3.17738867099988e+00
0.0012335             	2.36182264288189e-01	3.17717260501519e+00
0.001234              	2.36370025793943e-01	3.17695587715450e+00
0.0012345             	2.36560135121159e-01	3.17673849486392e+00
0.001235              	2.36750966217553e-01	3.17652047514248e+00
0.0012355             	2.36944901137481e-01	3.17630182489139e+00
0.001236              	2.37146192660158e-01	3.17608255722182e+00
0.0012365             	2.37344363429146e-01	3.17586268370030e+00
0.001237              	2.37549787879813e-01	3.17564221550021e+00
0.0012375             	2.37753173212602e-01	3.17542116501514e+00
0.001238              	2.37962172519939e-01	3.17519954180250e+00
0.0012385             	2.38171010651243e-01	3.17497732324029e+00
0.001239              	2.38383315368267e-01	3.17475454723821e+00
0.0012395             	2.38596713923335e-01	3.17453123017062e+00
0.00124               	2.38812469901263e-01	3.17430738348254e+00
0.0012405             	2.39029854189549e-01	3.17408301755345e+00
0.001241              	2.39249143181642e-01	3.17385814231663e+00
0.0012415             	2.39470141870981e-01	3.17363276744140e+00
0.001242              	2.39692850795608e-01	3.17340690239479e+00
0.0012425             	2.39917095190881e-01	3.17318048981510e+00
0.001243              	2.40142831161219e-01	3.17295361009207e+00
0.0012435             	2.40370246334332e-01	3.17272627961463e+00
0.001244              	2.40599060907370e-01	3.17249850430891e+00
0.0012445             	2.40829694013565e-01	3.17227029228673e+00
0.001245              	2.41061677833970e-01	3.17204164923603e+00
0.0012455             	2.41295098661719e-01	3.17181258319571e+00
0.001246              	2.41529801644753e-01	3.17158310109420e+00
0.0012465             	2.41765771242881e-01	3.17135321032278e+00
0.001247              	2.42002972663528e-01	3.17112291849864e+00
0.0012475             	2.42241361746032e-01	3.17089223308937e+00
0.001248              	2.42480909301808e-01	3.17066116131988e+00
0.0012485             	2.42721568410698e-01	3.17042971039518e+00
0.001249              	2.42963310820078e-01	3.17019788729530e+00
0.0012495             	2.43206087007655e-01	3.16996569909128e+00
0.00125               	2.43449869701096e-01	3.16973315270701e+00
0.0012505             	2.43694617402549e-01	3.16950025496546e+00
0.001251              	2.43940304611509e-01	3.16926701247650e+00
0.0012515             	2.44186893605484e-01	3.16903343183216e+00
0.001252              	2.44434329601608e-01	3.16879951950755e+00
0.0012525             	2.44682606547669e-01	3.16856528178212e+00
0.001253              	2.44931705662321e-01	3.16833072451781e+00
0.0012535             	2.45181603364309e-01	3.16809585284425e+00
0.001254              	2.45432111100606e-01	3.16786067410880e+00
0.0012545             	2.45681662372453e-01	3.16762519413062e+00
0.001255              	2.45931472881913e-01	3.16738941886374e+00
0.0012555             	2.46181716373389e-01	3.16715335402423e+00
0.001256              	2.46432397536132e-01	3.16691700096496e+00
0.0012565             	2.46683487378894e-01	3.16668036959155e+00
0.001257              	2.46934938479835e-01	3.16644346637486e+00
0.0012575             	2.47186739365627e-01	3.16620629631655e+00
0.001258              	2.47438820352232e-01	3.16596886517524e+00
0.0012585             	2.47691112887961e-01	3.16573117775668e+00
0.001259              	2.47943607698355e-01	3.16549324232295e+00
0.0012595             	2.48196287576837e-01	3.16525506189848e+00
0.00126               	2.48448975332909e-01	3.16501664266687e+00
0.0012605             	2.48702943493532e-01	3.16477799020673e+00
0.001261              	2.48954922266579e-01	3.16453910811735e+00
0.0012615             	2.49206171942299e-01	3.16430000156361e+00
0.001262              	2.49457510029791e-01	3.16406067561775e+00
0.0012625             	2.49708803366257e-01	3.16382113412214e+00
0.001263              	2.49959984951295e-01	3.16358138168789e+00
0.0012635             	2.50210869196033e-01	3.16334142649625e+00
0.001264              	2.50461599824110e-01	3.16310127256004e+00
0.0012645             	2.50712080957091e-01	3.16286092190740e+00
0.001265              	2.50962249920931e-01	3.16262037886073e+00
0.0012655             	2.51212058494058e-01	3.16237964740222e+00
0.001266              	2.51461436150017e-01	3.16213873176762e+00
0.0012665             	2.51710308707184e-01	3.16189763631816e+00
0.001267              	2.51958581274290e-01	3.16165636627656e+00
0.0012675             	2.52207860391590e-01	3.16141492374403e+00
0.001268              	2.52456090913206e-01	3.16117331505122e+00
0.0012685             	2.52705335911031e-01	3.16093154141730e+00
0.001269              	2.52953000282524e-01	3.16068960785479e+00
0.0012695             	2.53200935058988e-01	3.16044751685180e+00
0.00127               	2.53447750752401e-01	3.16020526984246e+00
0.0012705             	2.53694313016922e-01	3.15996286929151e+00
0.001271              	2.53940104297228e-01	3.15972032091207e+00
0.0012715             	2.54185393763103e-01	3.15947762839655e+00
0.001272              	2.54430053788957e-01	3.15923478133891e+00
0.0012725             	2.54674144123680e-01	3.15899176817564e+00
0.001273              	2.54918840796307e-01	3.15874862020821e+00
0.0012735             	2.55162122679765e-01	3.15850534517801e+00
0.001274              	2.55405374013229e-01	3.15826193868219e+00
0.0012745             	2.55647868641195e-01	3.15801839946058e+00
0.001275              	2.55889350520449e-01	3.15777475274123e+00
0.0012755             	2.56130036647944e-01	3.15753099217621e+00
0.001276              	2.56370218021005e-01	3.15728712534074e+00
0.0012765             	2.56609881427632e-01	3.15704315646886e+00
0.001277              	2.56849086032958e-01	3.15679901059908e+00
0.0012775             	2.57087332943151e-01	3.15655475090004e+00
0.001278              	2.57324671574272e-01	3.15631039863338e+00
0.0012785             	2.57561760277354e-01	3.15606595623497e+00
0.001279              	2.57798378048196e-01	3.15582142438090e+00
0.0012795             	2.58034407579553e-01	3.15557680294428e+00
0.00128               	2.58269793826665e-01	3.15533209274356e+00
0.0012805             	2.58504596433670e-01	3.15508729503298e+00
0.001281              	2.58738790285054e-01	3.15484241126699e+00
0.0012815             	2.58972442827835e-01	3.15459744327694e+00
0.001282              	2.59205590180966e-01	3.15435239828164e+00
0.0012825             	2.59438218090584e-01	3.15410728516355e+00
0.001283              	2.59670323459498e-01	3.15386210172029e+00
0.0012835             	2.59901929670778e-01	3.15361686273975e+00
0.001284              	2.60132937128821e-01	3.15337155140508e+00
0.0012845             	2.60363196127609e-01	3.15312604781794e+00
0.001285              	2.60592815290807e-01	3.15288045479321e+00
0.0012855             	2.60821803021554e-01	3.15262529587056e+00
0.001286              	2.61050129804207e-01	3.15236963754249e+00
0.0012865             	2.61277843158666e-01	3.15211375468402e+00
0.001287              	2.61504956020024e-01	3.15185769243965e+00
0.0012875             	2.61731482087437e-01	3.15160146362857e+00
0.001288              	2.61957432324352e-01	3.15134507580822e+00
0.0012885             	2.62182860173821e-01	3.15108853889228e+00
0.001289              	2.62407782515573e-01	3.15083185589796e+00
0.0012895             	2.62632171532303e-01	3.15057503170768e+00
0.00129               	2.62856032399757e-01	3.15031806861971e+00
0.0012905             	2.63079372301460e-01	3.15006096906329e+00
0.001291              	2.63302184481347e-01	3.14980373470209e+00
0.0012915             	2.63524496638698e-01	3.14954636897706e+00
0.001292              	2.63746316346502e-01	3.14928887222757e+00
0.0012925             	2.63967652641553e-01	3.14903124589719e+00
0.001293              	2.64188511785756e-01	3.14877349434170e+00
0.0012935             	2.64408853782621e-01	3.14851561613878e+00
0.001294              	2.64628727710459e-01	3.14825761309397e+00
0.0012945             	2.64848169176004e-01	3.14799948632780e+00
0.001295              	2.65067123424563e-01	3.14774123723293e+00
0.0012955             	2.65285497836691e-01	3.14748286715312e+00
0.001296              	2.65503350383693e-01	3.14722437781255e+00
0.0012965             	2.65720723564550e-01	3.14696577010302e+00
0.001297              	2.65937802272596e-01	3.14670704605596e+00
0.0012975             	2.66154734045081e-01	3.14644820784212e+00
0.001298              	2.66371325463001e-01	3.14618925758850e+00
0.0012985             	2.66587625636406e-01	3.14593019738191e+00
0.001299              	2.66803898811466e-01	3.14567102893236e+00
0.0012995             	2.67019876244973e-01	3.14541175384104e+00
0.0013                	2.67235534297004e-01	3.14515237582877e+00
0.0013005             	2.67450885080112e-01	3.14489289742651e+00
0.001301              	2.67668102726683e-01	3.14463332014685e+00
0.0013015             	2.67888031153409e-01	3.14437368042632e+00
